tcr,region,best_method,best_score
6XQQ,B_variable_B_CDR1,ca_pca,0.9455976331360947
6XQQ,B_variable_B_CDR1B_CDR2B_CDR3,ca_diffmap,0.9287337278106509
6XQQ,B_variable_B_CDR2,ca_kpca_cosine,0.8804615384615384
6XQQ,B_variable_B_CDR3,ca_pca,0.9396331360946746
6XQQ,B_variable_B_variable,ca_kpca_poly,0.8931715976331361
7EA6,A_CDR1,ca_pca,0.9324378698224852
7EA6,A_CDR2,ca_diffmap,0.9426390532544379
7EA6,A_CDR3,ca_kpca_poly,0.8610887573964497
7EA6,A_variable_A_CDR1,ca_pca,0.9324378698224852
7EA6,A_variable_A_CDR1A_CDR2A_CDR3,ca_pca,0.8914674556213018
7EA6,A_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,ca_pca,0.8666153846153846
7EA6,A_variable_A_CDR2,ca_diffmap,0.9426390532544379
7EA6,A_variable_A_CDR3,ca_kpca_poly,0.8610887573964497
7EA6,A_variable_A_variable,ca_diffmap,0.8680236686390532
7EA6,A_variable_B_CDR1,ca_pca,0.8995502958579882
7EA6,A_variable_B_CDR1B_CDR2B_CDR3,ca_pca,0.9182485207100591
7EA6,A_variable_B_CDR2,ca_pca,0.9112544378698225
7EA6,A_variable_B_CDR3,ca_pca,0.8701775147928994
7EA6,B_CDR1,ca_pca,0.8995502958579882
7EA6,B_CDR2,ca_pca,0.9112544378698225
7EA6,B_CDR3,ca_pca,0.8701775147928994
7EA6,B_variable_A_CDR1,ca_pca,0.9324378698224852
7EA6,B_variable_A_CDR1A_CDR2A_CDR3,ca_pca,0.8914674556213018
7EA6,B_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,ca_pca,0.8666153846153846
7EA6,B_variable_A_CDR2,ca_diffmap,0.9426390532544379
7EA6,B_variable_A_CDR3,ca_kpca_poly,0.8610887573964497
7EA6,B_variable_B_CDR1,ca_pca,0.8995502958579882
7EA6,B_variable_B_CDR1B_CDR2B_CDR3,ca_pca,0.9182485207100591
7EA6,B_variable_B_CDR2,ca_pca,0.9112544378698225
7EA6,B_variable_B_CDR3,ca_pca,0.8701775147928994
7EA6,B_variable_B_variable,ca_pca,0.8688994082840237
7R7Z,A_CDR1,ca_pca,0.9183668639053254
7R7Z,A_CDR2,ca_kpca_poly,0.9674201183431953
7R7Z,A_CDR3,ca_diffmap,0.8220000000000001
7R7Z,A_variable_A_CDR1,ca_pca,0.9183668639053254
7R7Z,A_variable_A_CDR1A_CDR2A_CDR3,ca_diffmap,0.9013727810650888
7R7Z,A_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,ca_pca,0.8571360946745562
7R7Z,A_variable_A_CDR2,ca_kpca_poly,0.9674201183431953
7R7Z,A_variable_A_CDR3,ca_diffmap,0.8220000000000001
7R7Z,A_variable_A_variable,ca_diffmap,0.8788994082840237
7R7Z,A_variable_B_CDR1,ca_pca,0.9502958579881657
7R7Z,A_variable_B_CDR1B_CDR2B_CDR3,ca_kpca_poly,0.8225680473372781
7R7Z,A_variable_B_CDR2,ca_kpca_cosine,0.9013727810650888
7R7Z,A_variable_B_CDR3,ca_pca,0.9097396449704143
7R7Z,B_CDR1,ca_pca,0.9502958579881657
7R7Z,B_CDR2,ca_kpca_cosine,0.9013727810650888
7R7Z,B_CDR3,ca_pca,0.9097396449704143
7R7Z,B_variable_A_CDR1,ca_pca,0.9183668639053254
7R7Z,B_variable_A_CDR1A_CDR2A_CDR3,ca_diffmap,0.9013727810650888
7R7Z,B_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,ca_pca,0.8571360946745562
7R7Z,B_variable_A_CDR2,ca_kpca_poly,0.9674201183431953
7R7Z,B_variable_A_CDR3,ca_diffmap,0.8220000000000001
7R7Z,B_variable_B_CDR1,ca_pca,0.9502958579881657
7R7Z,B_variable_B_CDR1B_CDR2B_CDR3,ca_kpca_poly,0.8225680473372781
7R7Z,B_variable_B_CDR2,ca_kpca_cosine,0.9013727810650888
7R7Z,B_variable_B_CDR3,ca_pca,0.9097396449704143
7R7Z,B_variable_B_variable,ca_kpca_cosine,0.8426153846153847
7S8I,A_CDR1,ca_diffmap,0.9231597633136095
7S8I,A_CDR2,ca_pca,0.9434792899408284
7S8I,A_CDR3,ca_kpca_poly,0.9091597633136095
7S8I,A_variable_A_CDR1,ca_pca,0.9230887573964497
7S8I,A_variable_A_CDR1A_CDR2A_CDR3,ca_diffmap,0.9054674556213018
7S8I,A_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,ca_pca,0.8871597633136095
7S8I,A_variable_A_CDR2,ca_pca,0.9434792899408284
7S8I,A_variable_A_CDR3,ca_kpca_poly,0.9091597633136095
7S8I,A_variable_A_variable,ca_kpca_cosine,0.7875621301775149
7S8I,A_variable_B_CDR1,ca_pca,0.9063313609467456
7S8I,A_variable_B_CDR1B_CDR2B_CDR3,ca_pca,0.8681420118343195
7S8I,A_variable_B_CDR2,ca_diffmap,0.8917041420118343
7S8I,A_variable_B_CDR3,ca_pca,0.8833609467455621
7S8I,B_CDR1,ca_pca,0.9063313609467456
7S8I,B_CDR2,ca_diffmap,0.8917041420118343
7S8I,B_CDR3,ca_pca,0.8833609467455621
7S8I,B_variable_A_CDR1,ca_pca,0.9232781065088758
7S8I,B_variable_A_CDR1A_CDR2A_CDR3,ca_diffmap,0.9054674556213018
7S8I,B_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,ca_pca,0.8871597633136095
7S8I,B_variable_A_CDR2,ca_pca,0.9434792899408284
7S8I,B_variable_A_CDR3,ca_kpca_poly,0.9091597633136095
7S8I,B_variable_B_CDR1,ca_pca,0.9063313609467456
7S8I,B_variable_B_CDR1B_CDR2B_CDR3,ca_pca,0.8681420118343195
7S8I,B_variable_B_CDR2,ca_diffmap,0.8917041420118343
7S8I,B_variable_B_CDR3,ca_pca,0.8833609467455621
7S8I,B_variable_B_variable,ca_kpca_cosine,0.9059644970414201
A6,A_CDR1,ca_pca,0.9078224852071006
A6,A_CDR2,ca_diffmap,0.8906863905325444
A6,A_CDR3,ca_pca,0.9098698224852071
A6,A_variable_A_CDR1,ca_pca,0.9078224852071006
A6,A_variable_A_CDR1A_CDR2A_CDR3,ca_kpca_cosine,0.8759171597633136
A6,A_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,ca_kpca_cosine,0.9046390532544378
A6,A_variable_A_CDR2,ca_diffmap,0.8906863905325444
A6,A_variable_A_CDR3,ca_pca,0.9102721893491125
A6,A_variable_A_variable,ca_kpca_cosine,0.8646745562130178
A6,A_variable_B_CDR1,ca_kpca_poly,0.917301775147929
A6,A_variable_B_CDR1B_CDR2B_CDR3,ca_diffmap,0.9525207100591716
A6,A_variable_B_CDR2,ca_pca,0.8770532544378699
A6,A_variable_B_CDR3,ca_kpca_cosine,0.9673136094674556
A6,B_CDR1,ca_kpca_poly,0.9173136094674557
A6,B_CDR2,ca_pca,0.8770532544378699
A6,B_CDR3,ca_kpca_cosine,0.9673136094674556
A6,B_variable_A_CDR1,ca_pca,0.9078224852071006
A6,B_variable_A_CDR1A_CDR2A_CDR3,ca_kpca_cosine,0.8759171597633136
A6,B_variable_A_CDR1A_CDR2A_CDR3B_CDR1B_CDR2B_CDR3,ca_kpca_cosine,0.9046390532544378
A6,B_variable_A_CDR2,ca_diffmap,0.8906863905325444
A6,B_variable_A_CDR3,ca_pca,0.9098698224852071
A6,B_variable_B_CDR1,ca_kpca_poly,0.917301775147929
A6,B_variable_B_CDR1B_CDR2B_CDR3,ca_diffmap,0.9525207100591716
A6,B_variable_B_CDR2,ca_pca,0.8770532544378699
A6,B_variable_B_CDR3,ca_kpca_cosine,0.9673136094674556
A6,B_variable_B_variable,ca_diffmap,0.8348047337278106
